# Src-x Src-y Src-Int Rec-x Rec-y Rec-Int
0.0000 0.8700 5.1769 1.0000 0.7073 1.1325
0.0000 0.8700 4.2932 1.0000 0.7317 0.9681
0.0000 0.8700 7.8800 1.0000 0.7561 1.8398
0.0000 0.8700 7.0790 1.0000 0.7805 1.6972
0.0000 0.8700 7.1328 1.0000 0.8049 1.7242
0.0000 0.8700 4.7785 1.0000 0.8293 1.1692
0.0000 0.8700 6.7496 1.0000 0.8537 1.6663
0.0000 0.8700 7.0716 1.0000 0.8780 1.7999
0.0000 0.8700 5.5948 1.0000 0.9024 1.4811
0.0000 0.8700 8.7680 1.0000 0.9268 2.3497
0.0000 0.8700 1.8290 1.0000 0.9512 0.4979
0.0000 0.8700 2.3177 1.0000 0.9756 0.6400
0.0000 0.8700 8.2134 0.0244 1.0000 7.1958
0.0000 0.8700 8.5142 0.0488 1.0000 7.4104
0.0000 0.8700 5.8394 0.0732 1.0000 5.0302
0.0000 0.8700 6.5899 0.0976 1.0000 5.6013
0.0000 0.8700 8.5599 0.1220 1.0000 7.1624
0.0000 0.8700 7.8574 0.1463 1.0000 6.4606
0.0000 0.8700 2.7004 0.1707 1.0000 2.1789
0.0000 0.8700 1.5306 0.1951 1.0000 1.2107
0.0000 0.8700 1.7512 0.2195 1.0000 1.3569
0.0000 0.8700 8.1355 0.2439 1.0000 6.1709
0.0000 0.8700 9.1425 0.2683 1.0000 6.7856
0.0000 0.8700 2.0174 0.2927 1.0000 1.4646
0.0000 0.8700 4.1754 0.3171 1.0000 2.9640
0.0000 0.8700 7.4256 0.3415 1.0000 5.1529
0.0000 0.8700 9.9304 0.3659 1.0000 6.7351
0.0000 0.8700 3.7482 0.3902 1.0000 2.4842
0.0000 0.8700 2.0787 0.4146 1.0000 1.3239
0.0000 0.8700 6.5199 0.4390 1.0000 3.8143
0.0000 0.8700 9.4123 0.4634 1.0000 5.2304
0.0000 0.8700 2.5400 0.4878 1.0000 1.3522
0.0000 0.8700 7.7931 0.5122 1.0000 3.9860
0.0000 0.8700 6.0920 0.5366 1.0000 2.9888
0.0000 0.8700 7.7208 0.5610 1.0000 3.6462
0.0000 0.8700 4.2227 0.5854 1.0000 1.9294
0.0000 0.8700 3.2303 0.6098 1.0000 1.4299
0.0000 0.8700 4.6650 0.6341 1.0000 1.9981
0.0000 0.8700 1.0969 0.6585 1.0000 0.4553
0.0000 0.8700 5.5169 0.6829 1.0000 2.2204
0.0000 0.8700 2.7535 0.7073 1.0000 1.0750
0.0000 0.8700 6.0046 0.7317 1.0000 2.2815
0.0000 0.8700 9.1799 0.7561 1.0000 3.3916
0.0000 0.8700 1.9215 0.7805 1.0000 0.6884
0.0000 0.8700 1.9402 0.8049 1.0000 0.6752
0.0000 0.8700 2.3387 0.8293 1.0000 0.7916
0.0000 0.8700 5.3197 0.8537 1.0000 1.7503
0.0000 0.8700 2.2920 0.8780 1.0000 0.7360
0.0000 0.8700 7.4712 0.9024 1.0000 2.3302
0.0000 0.8700 9.9322 0.9268 1.0000 3.0114
0.0000 0.8700 5.1257 0.9512 1.0000 1.5136
0.0000 0.8700 8.7254 0.9756 1.0000 2.5079
0.0000 0.8700 8.3056 0.0000 1.0000 7.2931
0.0000 0.8700 9.3462 1.0000 0.0000 1.5671
0.0000 0.8700 2.8411 1.0000 1.0000 0.7972
0.0000 0.8800 1.0496 1.0000 0.0244 0.1702
0.0000 0.8800 4.6884 1.0000 0.0488 0.7324
0.0000 0.8800 7.6632 1.0000 0.0732 1.2009
0.0000 0.8800 2.7738 1.0000 0.0976 0.4636
0.0000 0.8800 7.9056 1.0000 0.1220 1.3885
0.0000 0.8800 2.5281 1.0000 0.1463 0.4493
0.0000 0.8800 4.9407 1.0000 0.1707 0.8850
0.0000 0.8800 1.8776 1.0000 0.1951 0.3297
0.0000 0.8800 1.5417 1.0000 0.2195 0.2679
0.0000 0.8800 5.6671 1.0000 0.2439 0.9861
0.0000 0.8800 5.7486 1.0000 0.2683 1.0482
0.0000 0.8800 5.8688 1.0000 0.2927 1.1435
0.0000 0.8800 7.5720 1.0000 0.3171 1.4258
0.0000 0.8800 9.5884 1.0000 0.3415 1.7971
0.0000 0.8800 5.4909 1.0000 0.3659 1.0364
0.0000 0.8800 9.2823 1.0000 0.3902 1.7734
0.0000 0.8800 9.7809 1.0000 0.4146 1.8949
0.0000 0.8800 2.3399 1.0000 0.4390 0.4577
0.0000 0.8800 6.5377 1.0000 0.4634 1.2717
0.0000 0.8800 7.0176 1.0000 0.4878 1.3888
0.0000 0.8800 5.6636 1.0000 0.5122 1.1357
0.0000 0.8800 3.3326 1.0000 0.5366 0.6744
0.0000 0.8800 1.7037 1.0000 0.5610 0.3477
0.0000 0.8800 4.7536 1.0000 0.5854 0.9809
0.0000 0.8800 1.1554 1.0000 0.6098 0.2408
0.0000 0.8800 5.2642 1.0000 0.6341 1.1073
0.0000 0.8800 8.6402 1.0000 0.6585 1.8327
0.0000 0.8800 5.9877 1.0000 0.6829 1.2840
0.0000 0.8800 8.3469 1.0000 0.7073 1.8371
0.0000 0.8800 5.4325 1.0000 0.7317 1.2349
0.0000 0.8800 3.6929 1.0000 0.7561 0.8791
0.0000 0.8800 3.0237 1.0000 0.7805 0.7262
0.0000 0.8800 9.9798 1.0000 0.8049 2.4194
0.0000 0.8800 5.0213 1.0000 0.8293 1.2323
0.0000 0.8800 4.2204 1.0000 0.8537 1.0533
0.0000 0.8800 9.8593 1.0000 0.8780 2.5496
0.0000 0.8800 3.5995 1.0000 0.9024 0.9605
0.0000 0.8800 1.2358 1.0000 0.9268 0.3336
0.0000 0.8800 6.1534 1.0000 0.9512 1.6861
0.0000 0.8800 6.1539 1.0000 0.9756 1.7135
0.0000 0.8800 6.1935 0.0244 1.0000 5.4796
0.0000 0.8800 8.8902 0.0488 1.0000 7.8100
0.0000 0.8800 3.8683 0.0732 1.0000 3.3611
0.0000 0.8800 5.9325 0.0976 1.0000 5.0825
0.0000 0.8800 4.1533 0.1220 1.0000 3.5001
0.0000 0.8800 5.7174 0.1463 1.0000 4.7316
0.0000 0.8800 3.7873 0.1707 1.0000 3.0740
0.0000 0.8800 2.2037 0.1951 1.0000 1.7525
0.0000 0.8800 1.2350 0.2195 1.0000 0.9616
0.0000 0.8800 5.2718 0.2439 1.0000 4.0170
0.0000 0.8800 5.8811 0.2683 1.0000 4.3835
0.0000 0.8800 5.7405 0.2927 1.0000 4.1838
0.0000 0.8800 8.2801 0.3171 1.0000 5.8993
0.0000 0.8800 9.1212 0.3415 1.0000 6.3514
0.0000 0.8800 3.2885 0.3659 1.0000 2.2376
0.0000 0.8800 4.5596 0.3902 1.0000 3.0312
0.0000 0.8800 8.0930 0.4146 1.0000 5.2445
0.0000 0.8800 4.8882 0.4390 1.0000 2.9081
0.0000 0.8800 7.3220 0.4634 1.0000 4.1288
0.0000 0.8800 3.0690 0.4878 1.0000 1.6538
0.0000 0.8800 7.6721 0.5122 1.0000 3.9604
0.0000 0.8800 6.5339 0.5366 1.0000 3.2399
0.0000 0.8800 8.8312 0.5610 1.0000 4.2142
0.0000 0.8800 2.1517 0.5854 1.0000 0.9945
0.0000 0.8800 8.1902 0.6098 1.0000 3.6609
0.0000 0.8800 3.2299 0.6341 1.0000 1.3989
0.0000 0.8800 9.2275 0.6585 1.0000 3.8781
0.0000 0.8800 8.0706 0.6829 1.0000 3.2773
0.0000 0.8800 5.5353 0.7073 1.0000 2.1857
0.0000 0.8800 2.2953 0.7317 1.0000 0.8810
0.0000 0.8800 7.5764 0.7561 1.0000 2.8251
0.0000 0.8800 3.1946 0.7805 1.0000 1.1541
0.0000 0.8800 6.6708 0.8049 1.0000 2.3509
0.0000 0.8800 2.4855 0.8293 1.0000 0.8486
0.0000 0.8800 9.3125 0.8537 1.0000 3.1012
0.0000 0.8800 8.6446 0.8780 1.0000 2.8018
0.0000 0.8800 6.1310 0.9024 1.0000 1.9379
0.0000 0.8800 1.1955 0.9268 1.0000 0.3672
0.0000 0.8800 3.6566 0.9512 1.0000 1.0919
0.0000 0.8800 7.1463 0.9756 1.0000 2.0805
0.0000 0.8800 3.0630 0.0000 1.0000 2.7166
0.0000 0.8800 3.8687 1.0000 0.0000 0.6445
0.0000 0.8800 3.9832 1.0000 1.0000 1.1317
0.0000 0.8900 1.3309 1.0000 0.0244 0.2121
0.0000 0.8900 6.7617 1.0000 0.0488 1.0418
0.0000 0.8900 2.3067 1.0000 0.0732 0.3631
0.0000 0.8900 1.9248 1.0000 0.0976 0.3184
0.0000 0.8900 1.7467 1.0000 0.1220 0.3038
0.0000 0.8900 1.5248 1.0000 0.1463 0.2683
0.0000 0.8900 9.9842 1.0000 0.1707 1.7523
0.0000 0.8900 8.7903 1.0000 0.1951 1.5262
0.0000 0.8900 6.2525 1.0000 0.2195 1.0778
0.0000 0.8900 9.7616 1.0000 0.2439 1.6919
0.0000 0.8900 9.4445 1.0000 0.2683 1.7368
0.0000 0.8900 7.0599 1.0000 0.2927 1.3469
0.0000 0.8900 3.8949 1.0000 0.3171 0.7249
0.0000 0.8900 5.1647 1.0000 0.3415 0.9620
0.0000 0.8900 6.2915 1.0000 0.3659 1.1835
0.0000 0.8900 6.3124 1.0000 0.3902 1.2038
0.0000 0.8900 8.5949 1.0000 0.4146 1.6628
0.0000 0.8900 5.7788 1.0000 0.4390 1.1244
0.0000 0.8900 9.3637 1.0000 0.4634 1.8349
0.0000 0.8900 8.7094 1.0000 0.4878 1.7194
0.0000 0.8900 5.9602 1.0000 0.5122 1.1904
0.0000 0.8900 6.2229 1.0000 0.5366 1.2552
0.0000 0.8900 1.8091 1.0000 0.5610 0.3687
0.0000 0.8900 7.4618 1.0000 0.5854 1.5382
0.0000 0.8900 1.3440 1.0000 0.6098 0.2797
0.0000 0.8900 3.5976 1.0000 0.6341 0.7566
0.0000 0.8900 3.4331 1.0000 0.6585 0.7285
0.0000 0.8900 1.3343 1.0000 0.6829 0.2869
0.0000 0.8900 1.1518 1.0000 0.7073 0.2574
0.0000 0.8900 7.3708 1.0000 0.7317 1.7025
0.0000 0.8900 3.6916 1.0000 0.7561 0.8800
0.0000 0.8900 6.5130 1.0000 0.7805 1.5687
0.0000 0.8900 8.1836 1.0000 0.8049 1.9943
0.0000 0.8900 1.2986 1.0000 0.8293 0.3199
0.0000 0.8900 2.7798 1.0000 0.8537 0.7000
0.0000 0.8900 4.9977 1.0000 0.8780 1.3241
0.0000 0.8900 1.6093 1.0000 0.9024 0.4312
0.0000 0.8900 1.0125 1.0000 0.9268 0.2757
0.0000 0.8900 1.6666 1.0000 0.9512 0.4601
0.0000 0.8900 2.0929 1.0000 0.9756 0.5896
0.0000 0.8900 5.3585 0.0244 1.0000 4.7875
0.0000 0.8900 7.3706 0.0488 1.0000 6.5349
0.0000 0.8900 5.4497 0.0732 1.0000 4.7753
0.0000 0.8900 1.7782 0.0976 1.0000 1.5350
0.0000 0.8900 2.2651 0.1220 1.0000 1.9220
0.0000 0.8900 2.5667 0.1463 1.0000 2.1373
0.0000 0.8900 3.8427 0.1707 1.0000 3.1364
0.0000 0.8900 6.4528 0.1951 1.0000 5.1579
0.0000 0.8900 8.3309 0.2195 1.0000 6.5172
0.0000 0.8900 9.4289 0.2439 1.0000 7.2154
0.0000 0.8900 4.3029 0.2683 1.0000 3.2198
0.0000 0.8900 9.0924 0.2927 1.0000 6.6510
0.0000 0.8900 2.8980 0.3171 1.0000 2.0718
0.0000 0.8900 1.7505 0.3415 1.0000 1.2228
0.0000 0.8900 1.0561 0.3659 1.0000 0.7208
0.0000 0.8900 1.2504 0.3902 1.0000 0.8336
0.0000 0.8900 8.3868 0.4146 1.0000 5.4613
0.0000 0.8900 6.9012 0.4390 1.0000 4.1620
0.0000 0.8900 9.6889 0.4634 1.0000 5.5359
0.0000 0.8900 5.1725 0.4878 1.0000 2.8237
0.0000 0.8900 2.5929 0.5122 1.0000 1.3552
0.0000 0.8900 4.9769 0.5366 1.0000 2.4950
0.0000 0.8900 3.8033 0.5610 1.0000 1.8314
0.0000 0.8900 4.2290 0.5854 1.0000 1.9764
0.0000 0.8900 7.8001 0.6098 1.0000 3.5255
0.0000 0.8900 4.3011 0.6341 1.0000 1.8828
0.0000 0.8900 2.7881 0.6585 1.0000 1.1838
0.0000 0.8900 7.4229 0.6829 1.0000 3.0469
0.0000 0.8900 8.6408 0.7073 1.0000 3.4520
0.0000 0.8900 3.7479 0.7317 1.0000 1.4516
0.0000 0.8900 5.9369 0.7561 1.0000 2.2355
0.0000 0.8900 4.9327 0.7805 1.0000 1.8083
0.0000 0.8900 7.9707 0.8049 1.0000 2.8382
0.0000 0.8900 8.7660 0.8293 1.0000 3.0379
0.0000 0.8900 2.7536 0.8537 1.0000 0.9246
0.0000 0.8900 4.1568 0.8780 1.0000 1.3620
0.0000 0.8900 6.6791 0.9024 1.0000 2.1276
0.0000 0.8900 3.3492 0.9268 1.0000 1.0414
0.0000 0.8900 5.5842 0.9512 1.0000 1.6857
0.0000 0.8900 1.9306 0.9756 1.0000 0.5688
0.0000 0.8900 1.9562 0.0000 1.0000 1.7524
0.0000 0.8900 8.3148 1.0000 0.0000 1.3739
0.0000 0.8900 6.0157 1.0000 1.0000 1.7241
0.0000 0.9000 6.5970 1.0000 0.0244 1.0342
0.0000 0.9000 4.4513 1.0000 0.0488 0.6809
0.0000 0.9000 5.8863 1.0000 0.0732 0.9213
0.0000 0.9000 6.9692 1.0000 0.0976 1.1494
0.0000 0.9000 3.1932 1.0000 0.1220 0.5500
0.0000 0.9000 2.6736 1.0000 0.1463 0.4668
0.0000 0.9000 7.9767 1.0000 0.1707 1.3787
0.0000 0.9000 2.7313 1.0000 0.1951 0.4703
0.0000 0.9000 2.5452 1.0000 0.2195 0.4344
0.0000 0.9000 5.3988 1.0000 0.2439 0.9256
0.0000 0.9000 5.3978 1.0000 0.2683 0.9974
0.0000 0.9000 4.0029 1.0000 0.2927 0.7465
0.0000 0.9000 3.6421 1.0000 0.3171 0.6709
0.0000 0.9000 3.3949 1.0000 0.3415 0.6282
0.0000 0.9000 5.2566 1.0000 0.3659 0.9872
0.0000 0.9000 1.4390 1.0000 0.3902 0.2743
0.0000 0.9000 6.9443 1.0000 0.4146 1.3484
0.0000 0.9000 5.9486 1.0000 0.4390 1.1600
0.0000 0.9000 3.9543 1.0000 0.4634 0.7710
0.0000 0.9000 8.6601 1.0000 0.4878 1.7060
0.0000 0.9000 6.6360 1.0000 0.5122 1.3227
0.0000 0.9000 2.3837 1.0000 0.5366 0.4803
0.0000 0.9000 5.5024 1.0000 0.5610 1.1192
0.0000 0.9000 6.2852 1.0000 0.5854 1.2942
0.0000 0.9000 8.4038 1.0000 0.6098 1.7478
0.0000 0.9000 3.9589 1.0000 0.6341 0.8321
0.0000 0.9000 1.9175 1.0000 0.6585 0.4071
0.0000 0.9000 5.1504 1.0000 0.6829 1.1137
0.0000 0.9000 4.8735 1.0000 0.7073 1.1008
0.0000 0.9000 3.6596 1.0000 0.7317 0.8634
0.0000 0.9000 5.0486 1.0000 0.7561 1.2077
0.0000 0.9000 8.7332 1.0000 0.7805 2.1087
0.0000 0.9000 9.6404 1.0000 0.8049 2.3532
0.0000 0.9000 9.7610 1.0000 0.8293 2.4214
0.0000 0.9000 3.4403 1.0000 0.8537 0.8810
0.0000 0.9000 5.0116 1.0000 0.8780 1.3329
0.0000 0.9000 3.3826 1.0000 0.9024 0.9129
0.0000 0.9000 7.2831 1.0000 0.9268 2.0012
0.0000 0.9000 1.0294 1.0000 0.9512 0.2872
0.0000 0.9000 7.7156 1.0000 0.9756 2.1947
0.0000 0.9000 5.0459 0.0244 1.0000 4.5523
0.0000 0.9000 9.5252 0.0488 1.0000 8.5223
0.0000 0.9000 4.2293 0.0732 1.0000 3.7364
0.0000 0.9000 2.9580 0.0976 1.0000 2.5723
0.0000 0.9000 5.3808 0.1220 1.0000 4.5957
0.0000 0.9000 2.3606 0.1463 1.0000 1.9772
0.0000 0.9000 7.9366 0.1707 1.0000 6.5118
0.0000 0.9000 5.1598 0.1951 1.0000 4.1439
0.0000 0.9000 3.7698 0.2195 1.0000 2.9618
0.0000 0.9000 3.0178 0.2439 1.0000 2.3185
0.0000 0.9000 4.5007 0.2683 1.0000 3.3801
0.0000 0.9000 6.8621 0.2927 1.0000 5.0365
0.0000 0.9000 7.0857 0.3171 1.0000 5.0815
0.0000 0.9000 9.2592 0.3415 1.0000 6.4871
0.0000 0.9000 8.2319 0.3659 1.0000 5.6336
0.0000 0.9000 8.8838 0.3902 1.0000 5.9380
0.0000 0.9000 4.3015 0.4146 1.0000 2.8079
0.0000 0.9000 4.7168 0.4390 1.0000 2.8898
0.0000 0.9000 8.9721 0.4634 1.0000 5.1827
0.0000 0.9000 1.0975 0.4878 1.0000 0.6068
0.0000 0.9000 4.0944 0.5122 1.0000 2.1617
0.0000 0.9000 3.3004 0.5366 1.0000 1.6752
0.0000 0.9000 5.4935 0.5610 1.0000 2.6760
0.0000 0.9000 2.8158 0.5854 1.0000 1.3294
0.0000 0.9000 2.8752 0.6098 1.0000 1.3111
0.0000 0.9000 9.0294 0.6341 1.0000 3.9967
0.0000 0.9000 1.2166 0.6585 1.0000 0.5205
0.0000 0.9000 3.0753 0.6829 1.0000 1.2766
0.0000 0.9000 9.9735 0.7073 1.0000 4.0268
0.0000 0.9000 2.4059 0.7317 1.0000 0.9413
0.0000 0.9000 9.5515 0.7561 1.0000 3.6420
0.0000 0.9000 6.1801 0.7805 1.0000 2.2888
0.0000 0.9000 5.8544 0.8049 1.0000 2.1094
0.0000 0.9000 3.0019 0.8293 1.0000 1.0505
0.0000 0.9000 7.6418 0.8537 1.0000 2.6100
0.0000 0.9000 8.3135 0.8780 1.0000 2.7465
0.0000 0.9000 3.5585 0.9024 1.0000 1.1466
0.0000 0.9000 2.8024 0.9268 1.0000 0.8787
0.0000 0.9000 6.6682 0.9512 1.0000 2.0408
0.0000 0.9000 4.8652 0.9756 1.0000 1.4480
0.0000 0.9000 9.6002 0.0000 1.0000 8.6866
0.0000 0.9000 3.4959 1.0000 0.0000 0.5739
0.0000 0.9000 3.0506 1.0000 1.0000 0.8838
0.0000 0.9100 8.5873 1.0000 0.0244 1.3250
0.0000 0.9100 1.7308 1.0000 0.0488 0.2609
0.0000 0.9100 2.9006 1.0000 0.0732 0.4531
0.0000 0.9100 1.5941 1.0000 0.0976 0.2630
0.0000 0.9100 2.7211 1.0000 0.1220 0.4654
0.0000 0.9100 5.8743 1.0000 0.1463 1.0166
0.0000 0.9100 9.6635 1.0000 0.1707 1.6510
0.0000 0.9100 5.4669 1.0000 0.1951 0.9330
0.0000 0.9100 5.0762 1.0000 0.2195 0.8555
0.0000 0.9100 3.8049 1.0000 0.2439 0.6487
0.0000 0.9100 3.3902 1.0000 0.2683 0.6209
0.0000 0.9100 4.6424 1.0000 0.2927 0.8513
0.0000 0.9100 8.3350 1.0000 0.3171 1.5266
0.0000 0.9100 7.6306 1.0000 0.3415 1.4081
0.0000 0.9100 4.0669 1.0000 0.3659 0.7620
0.0000 0.9100 2.3428 1.0000 0.3902 0.4472
0.0000 0.9100 5.5884 1.0000 0.4146 1.0952
0.0000 0.9100 5.5994 1.0000 0.4390 1.0841
0.0000 0.9100 6.2298 1.0000 0.4634 1.2101
0.0000 0.9100 4.7358 1.0000 0.4878 0.9302
0.0000 0.9100 1.9470 1.0000 0.5122 0.3869
0.0000 0.9100 7.3117 1.0000 0.5366 1.4688
0.0000 0.9100 9.5786 1.0000 0.5610 1.9452
0.0000 0.9100 2.7420 1.0000 0.5854 0.5639
0.0000 0.9100 9.6182 1.0000 0.6098 1.9983
0.0000 0.9100 3.2786 1.0000 0.6341 0.6890
0.0000 0.9100 5.0838 1.0000 0.6585 1.0813
0.0000 0.9100 5.3449 1.0000 0.6829 1.1652
0.0000 0.9100 2.1128 1.0000 0.7073 0.4866
0.0000 0.9100 9.2546 1.0000 0.7317 2.1926
0.0000 0.9100 3.1536 1.0000 0.7561 0.7549
0.0000 0.9100 9.3476 1.0000 0.7805 2.2659
0.0000 0.9100 8.5482 1.0000 0.8049 2.0975
0.0000 0.9100 9.2044 1.0000 0.8293 2.3019
0.0000 0.9100 7.2954 1.0000 0.8537 1.8980
0.0000 0.9100 1.8338 1.0000 0.8780 0.4914
0.0000 0.9100 5.2383 1.0000 0.9024 1.4276
0.0000 0.9100 3.1838 1.0000 0.9268 0.8829
0.0000 0.9100 3.9522 1.0000 0.9512 1.1127
0.0000 0.9100 5.4630 1.0000 0.9756 1.5661
0.0000 0.9100 7.4021 0.0244 1.0000 6.7431
0.0000 0.9100 6.4803 0.0488 1.0000 5.8497
0.0000 0.9100 3.6242 0.0732 1.0000 3.2273
0.0000 0.9100 2.2817 0.0976 1.0000 1.9981
0.0000 0.9100 3.9053 0.1220 1.0000 3.3560
0.0000 0.9100 4.6266 0.1463 1.0000 3.8962
0.0000 0.9100 5.0213 0.1707 1.0000 4.1399
0.0000 0.9100 5.2452 0.1951 1.0000 4.2310
0.0000 0.9100 8.5518 0.2195 1.0000 6.7456
0.0000 0.9100 4.7608 0.2439 1.0000 3.6709
0.0000 0.9100 2.3985 0.2683 1.0000 1.8074
0.0000 0.9100 7.1787 0.2927 1.0000 5.2852
0.0000 0.9100 7.3768 0.3171 1.0000 5.3055
0.0000 0.9100 2.6958 0.3415 1.0000 1.8938
0.0000 0.9100 1.1783 0.3659 1.0000 0.8084
0.0000 0.9100 8.4330 0.3902 1.0000 5.6501
0.0000 0.9100 7.2800 0.4146 1.0000 4.7628
0.0000 0.9100 4.3716 0.4390 1.0000 2.7286
0.0000 0.9100 9.8981 0.4634 1.0000 5.7793
0.0000 0.9100 9.1610 0.4878 1.0000 5.1123
0.0000 0.9100 2.8623 0.5122 1.0000 1.5318
0.0000 0.9100 2.4610 0.5366 1.0000 1.2626
0.0000 0.9100 6.6709 0.5610 1.0000 3.2794
0.0000 0.9100 3.2183 0.5854 1.0000 1.5403
0.0000 0.9100 6.0282 0.6098 1.0000 2.7833
0.0000 0.9100 9.7210 0.6341 1.0000 4.3600
0.0000 0.9100 9.1439 0.6585 1.0000 3.9576
0.0000 0.9100 3.0476 0.6829 1.0000 1.2808
0.0000 0.9100 9.2876 0.7073 1.0000 3.7838
0.0000 0.9100 1.4068 0.7317 1.0000 0.5589
0.0000 0.9100 3.5309 0.7561 1.0000 1.3580
0.0000 0.9100 7.2234 0.7805 1.0000 2.7026
0.0000 0.9100 5.0671 0.8049 1.0000 1.8439
0.0000 0.9100 9.8440 0.8293 1.0000 3.4864
0.0000 0.9100 4.1394 0.8537 1.0000 1.4247
0.0000 0.9100 2.6415 0.8780 1.0000 0.8869
0.0000 0.9100 3.1117 0.9024 1.0000 1.0127
0.0000 0.9100 4.8212 0.9268 1.0000 1.5315
0.0000 0.9100 4.1781 0.9512 1.0000 1.2890
0.0000 0.9100 1.5448 0.9756 1.0000 0.4651
0.0000 0.9100 3.1596 0.0000 1.0000 2.8876
0.0000 0.9100 9.3707 1.0000 0.0000 1.5236
0.0000 0.9100 2.3186 1.0000 1.0000 0.6814
0.0000 0.9200 3.5707 1.0000 0.0244 0.5398
0.0000 0.9200 2.1050 1.0000 0.0488 0.3127
0.0000 0.9200 1.4767 1.0000 0.0732 0.2300
0.0000 0.9200 5.4843 1.0000 0.0976 0.9103
0.0000 0.9200 1.7932 1.0000 0.1220 0.3043
0.0000 0.9200 5.0927 1.0000 0.1463 0.8726
0.0000 0.9200 3.0496 1.0000 0.1707 0.5152
0.0000 0.9200 1.4840 1.0000 0.1951 0.2508
0.0000 0.9200 6.1945 1.0000 0.2195 1.0256
0.0000 0.9200 1.7989 1.0000 0.2439 0.3065
0.0000 0.9200 9.8388 1.0000 0.2683 1.8013
0.0000 0.9200 3.3945 1.0000 0.2927 0.6148
0.0000 0.9200 4.9828 1.0000 0.3171 0.9062
0.0000 0.9200 1.7109 1.0000 0.3415 0.3149
0.0000 0.9200 8.0361 1.0000 0.3659 1.5081
0.0000 0.9200 4.9620 1.0000 0.3902 0.9556
0.0000 0.9200 2.2224 1.0000 0.4146 0.4339
0.0000 0.9200 8.9666 1.0000 0.4390 1.7242
0.0000 0.9200 7.3312 1.0000 0.4634 1.4193
0.0000 0.9200 2.6296 1.0000 0.4878 0.5152
0.0000 0.9200 2.5040 1.0000 0.5122 0.4959
0.0000 0.9200 2.8677 1.0000 0.5366 0.5751
0.0000 0.9200 2.7206 1.0000 0.5610 0.5516
0.0000 0.9200 5.1641 1.0000 0.5854 1.0599
0.0000 0.9200 6.5232 1.0000 0.6098 1.3541
0.0000 0.9200 7.4739 1.0000 0.6341 1.5717
0.0000 0.9200 1.0187 1.0000 0.6585 0.2174
0.0000 0.9200 3.9579 1.0000 0.6829 0.8729
0.0000 0.9200 8.4620 1.0000 0.7073 1.9618
0.0000 0.9200 1.9366 1.0000 0.7317 0.4593
0.0000 0.9200 2.4038 1.0000 0.7561 0.5771
0.0000 0.9200 9.1600 1.0000 0.7805 2.2278
0.0000 0.9200 2.3953 1.0000 0.8049 0.5914
0.0000 0.9200 1.5550 1.0000 0.8293 0.3942
0.0000 0.9200 7.9563 1.0000 0.8537 2.0974
0.0000 0.9200 8.7243 1.0000 0.8780 2.3492
0.0000 0.9200 5.5041 1.0000 0.9024 1.5066
0.0000 0.9200 8.6392 1.0000 0.9268 2.4060
0.0000 0.9200 5.6636 1.0000 0.9512 1.6092
0.0000 0.9200 2.9502 1.0000 0.9756 0.8557
0.0000 0.9200 9.6254 0.0244 1.0000 8.8531
0.0000 0.9200 3.8742 0.0488 1.0000 3.5277
0.0000 0.9200 2.4188 0.0732 1.0000 2.1703
0.0000 0.9200 3.4179 0.0976 1.0000 3.0128
0.0000 0.9200 8.5322 0.1220 1.0000 7.3743
0.0000 0.9200 6.4901 0.1463 1.0000 5.4931
0.0000 0.9200 9.3677 0.1707 1.0000 7.7580
0.0000 0.9200 3.1663 0.1951 1.0000 2.5643
0.0000 0.9200 1.8949 0.2195 1.0000 1.5001
0.0000 0.9200 9.3073 0.2439 1.0000 7.2002
0.0000 0.9200 3.7762 0.2683 1.0000 2.8541
0.0000 0.9200 2.8965 0.2927 1.0000 2.1384
0.0000 0.9200 3.5424 0.3171 1.0000 2.5544
0.0000 0.9200 7.3281 0.3415 1.0000 5.1603
0.0000 0.9200 5.0698 0.3659 1.0000 3.4862
0.0000 0.9200 2.3911 0.3902 1.0000 1.6055
0.0000 0.9200 6.5918 0.4146 1.0000 4.3213
0.0000 0.9200 3.2462 0.4390 1.0000 2.0509
0.0000 0.9200 3.1661 0.4634 1.0000 1.8682
0.0000 0.9200 1.1000 0.4878 1.0000 0.6199
0.0000 0.9200 7.4420 0.5122 1.0000 4.0227
0.0000 0.9200 9.5395 0.5366 1.0000 4.9376
0.0000 0.9200 5.9301 0.5610 1.0000 2.9550
0.0000 0.9200 4.5175 0.5854 1.0000 2.1846
0.0000 0.9200 1.4148 0.6098 1.0000 0.6587
0.0000 0.9200 7.2016 0.6341 1.0000 3.2629
0.0000 0.9200 5.4636 0.6585 1.0000 2.3929
0.0000 0.9200 7.5994 0.6829 1.0000 3.2374
0.0000 0.9200 1.1308 0.7073 1.0000 0.4659
0.0000 0.9200 2.9276 0.7317 1.0000 1.1758
0.0000 0.9200 7.6176 0.7561 1.0000 2.9694
0.0000 0.9200 2.1557 0.7805 1.0000 0.8173
0.0000 0.9200 7.6953 0.8049 1.0000 2.8406
0.0000 0.9200 9.8027 0.8293 1.0000 3.5071
0.0000 0.9200 1.6517 0.8537 1.0000 0.5760
0.0000 0.9200 5.2418 0.8780 1.0000 1.7769
0.0000 0.9200 2.6985 0.9024 1.0000 0.8912
0.0000 0.9200 7.3215 0.9268 1.0000 2.3573
